 -19   -1    4    421698.74
 -19   -1    5    121935.39
 -19   -1    6     14793.40
 -19   -1    7     56390.65
 -19   -1    8     86463.03
 -19   -1    9     32390.81
 -19   -1   10    101093.63
 -19   -1   11     60480.80
 -19   -1   12     64963.02
 -19   -1   13     15614.18
 -19    0    1    354232.92
 -19    0    2     16866.34
 -19    0    3     17433.34
 -19    0    4     67477.31
 -19    0    5     12574.60
 -19    0    6    138527.64
 -19    0    7     55907.84
 -19    0    8     54816.08
 -19    0    9     38096.96
 -19    0   10     42439.50
 -19    0   11    108698.47
 -19    0   12      2416.60
 -19    0   13    138971.57
 -19    1    1    257526.76
 -19    1    2     36455.31
 -19    1    3      2702.38
 -19    1    4     30406.22
 -19    1    5     31995.94
 -19    1    6     61493.71
 -19    1    7      9711.27
 -19    1    8     14265.64
 -19    1    9    156054.10
 -19    1   10     51612.53
 -19    1   11     35369.57
 -19    1   12    183070.15
 -19    1   13     92159.99
 -19    2    1     78451.60
 -19    2    2      7352.55
 -19    2    3      8081.95
 -19    2    4     64243.95
 -19    2    5     23470.67
 -19    2    6    108671.67
 -19    2    7    107687.06
 -19    2    8      3686.41
 -19    2    9     64672.45
 -19    2   10     27221.67
 -19    2   11     45535.63
 -19    2   12     24541.76
 -19    2   13     35495.39
 -19    3    1     68815.41
 -19    3    2    136675.93
 -19    3    3       162.76
 -19    3    4    127639.47
 -19    3    5    374473.30
 -19    3    6     26633.45
 -19    3    7    168731.10
 -19    3    8    157828.32
 -19    3    9      9645.45
 -19    3   10     55800.84
 -19    3   11     61027.30
 -19    3   12    112342.54
 -19    3   13     46096.94
 -19    4    1    143783.15
 -19    4    2     57513.55
 -19    4    3    175975.07
 -19    4    4     45587.02
 -19    4    5    199081.34
 -19    4    6    217351.14
 -19    4    7     80096.54
 -19    4    8    155427.63
 -19    4    9    138816.46
 -19    4   10      2740.68
 -19    4   11    106465.52
 -19    4   12     20782.51
 -19    5    1      1208.49
 -19    5    2     52362.70
 -19    5    3    161711.93
 -19    5    4      8214.38
 -19    5    5      1437.59
 -19    5    6     28017.80
 -19    5    7     30902.03
 -19    5    8     16953.42
 -19    5    9     83257.52
 -19    5   10     22110.75
 -19    5   11     38294.26
 -19    5   12     83549.79
 -19    6    1     30786.17
 -19    6    2     15263.15
 -19    6    3     26123.96
 -19    6    4    195936.86
 -19    6    5        56.68
 -19    6    6    314055.55
 -19    6    7     77771.07
 -19    6    8     34384.38
 -19    6    9     88255.41
 -19    6   10     27430.81
 -19    6   11     79073.85
 -19    7    1     73836.36
 -19    7    2    270429.17
 -19    7    3     94087.69
 -19    7    4    120739.90
 -19    7    5     48127.41
 -19    7    6     76497.39
 -19    7    7     32001.85
 -19    7    8     16740.01
 -19    7    9     77611.94
 -19    7   10     64513.42
 -19    8    1    218066.14
 -19    8    2     21070.56
 -19    8    3     94690.74
 -19    8    4     15730.76
 -19    8    5     75759.82
 -19    8    6    106713.86
 -19    8    7     46887.23
 -19    8    8    538037.58
 -19    9    1     21982.59
 -19    9    2    127608.22
 -19    9    3     19207.45
 -19    9    4     13303.29
 -19    9    5     99081.33
 -19    9    6     72638.41
 -19    9    7     17605.45
 -19   10    1    123574.95
 -19   10    2     55975.22
 -19   10    3    100271.24
 -19   10    4     56843.67
 -18  -12    1     81280.28
 -18  -12    2    154915.84
 -18  -11    1    116535.35
 -18  -11    2     81947.63
 -18  -11    3     26881.73
 -18  -11    4     72987.50
 -18  -11    5     67793.22
 -18  -11    6      5028.63
 -18  -10    1     27213.58
 -18  -10    2     22690.60
 -18  -10    3     34191.04
 -18  -10    4     65407.73
 -18  -10    5     87835.80
 -18  -10    6     14241.80
 -18  -10    7     85548.16
 -18  -10    8     17138.01
 -18  -10    9     88793.01
 -18   -9    1     15019.42
 -18   -9    2     74423.44
 -18   -9    3     49322.50
 -18   -9    4      5959.48
 -18   -9    5     62716.80
 -18   -9    6     60395.35
 -18   -9    7    284965.79
 -18   -9    8    195948.70
 -18   -9    9    306553.37
 -18   -9   10    116292.55
 -18   -8    1     90072.90
 -18   -8    2    373702.64
 -18   -8    3      6023.78
 -18   -8    4     79843.08
 -18   -8    5    231573.74
 -18   -8    6    206456.30
 -18   -8    7      8618.68
 -18   -8    8     67745.85
 -18   -8    9     73211.02
 -18   -8   10    273422.97
 -18   -8   11    107026.97
 -18   -7    1     89614.16
 -18   -7    2     32067.38
 -18   -7    3    206868.30
 -18   -7    4    296195.02
 -18   -7    5     95503.76
 -18   -7    6     13242.35
 -18   -7    7     18110.79
 -18   -7    8    140587.83
 -18   -7    9    149835.06
 -18   -7   10    203421.49
 -18   -7   11     55805.74
 -18   -7   12    188778.05
 -18   -7   13      4818.09
 -18   -6    1     88986.48
 -18   -6    2      7265.14
 -18   -6    3    255596.91
 -18   -6    4     87023.30
 -18   -6    5     18987.49
 -18   -6    6    154577.90
 -18   -6    7    170439.40
 -18   -6    8    106719.41
 -18   -6    9    175206.44
 -18   -6   10    129456.48
 -18   -6   11    122887.10
 -18   -6   12     34019.22
 -18   -6   13     88527.21
 -18   -5    1    104139.59
 -18   -5    2     19962.94
 -18   -5    3    141338.33
 -18   -5    4    277799.74
 -18   -5    5    286289.79
 -18   -5    6     71548.46
 -18   -5    7     13959.70
 -18   -5    8    112481.16
 -18   -5    9     11895.42
 -18   -5   10     81517.92
 -18   -5   11    200619.80
 -18   -5   12     64802.47
 -18   -5   13     39399.46
 -18   -5   14    446140.78
 -18   -4    1    106193.99
 -18   -4    2    133041.46
 -18   -4    3     51054.02
 -18   -4    4      3254.74
 -18   -4    5     51461.09
 -18   -4    6      7136.70
 -18   -4    7      4430.17
 -18   -4    8       966.99
 -18   -4    9    148199.46
 -18   -4   10    108291.93
 -18   -4   11     22482.34
 -18   -4   12     95161.21
 -18   -4   13      7917.75
 -18   -4   14     65754.29
 -18   -4   15     52716.04
 -18   -3    1     52131.14
 -18   -3    2   1152934.89
 -18   -3    3    169448.68
 -18   -3    4     10973.54
 -18   -3    5    417982.99
 -18   -3    6     85701.73
 -18   -3    7       958.46
 -18   -3    8    247792.65
 -18   -3    9    111902.13
 -18   -3   10     37793.61
 -18   -3   11     23493.32
 -18   -3   12    185760.37
 -18   -3   13     33232.29
 -18   -3   14     89767.03
 -18   -3   15     72956.16
 -18   -2    1     52932.84
 -18   -2    2    369814.80
 -18   -2    3     90956.88
 -18   -2    4    267104.15
 -18   -2    5    220481.31
 -18   -2    6     62891.90
 -18   -2    7     49743.27
 -18   -2    8    130529.18
 -18   -2    9    122869.89
 -18   -2   10     16297.10
 -18   -2   11     44742.00
 -18   -2   12     34234.51
 -18   -2   13    129086.44
 -18   -2   14    220989.89
 -18   -2   15     24892.62
 -18   -1    1     10124.98
 -18   -1    2     38881.10
 -18   -1    3     51083.57
 -18   -1    4    239029.98
 -18   -1    5    134867.06
 -18   -1    6     22499.33
 -18   -1    7    167002.03
 -18   -1    8     53222.36
 -18   -1    9    129357.19
 -18   -1   10      6876.60
 -18   -1   11    136733.04
 -18   -1   12    107575.82
 -18   -1   13    131097.16
 -18   -1   14    132940.18
 -18   -1   15     30212.17
 -18    0    1     83127.14
 -18    0    2     82503.40
 -18    0    3      1084.00
 -18    0    4    339043.61
 -18    0    5     13494.42
 -18    0    6    211629.06
 -18    0    7     34617.09
 -18    0    8    155641.88
 -18    0    9    109962.60
 -18    0   10    125721.75
 -18    0   11     84003.17
 -18    0   12    258413.58
 -18    0   13    247300.95
 -18    0   14      7494.39
 -18    0   15    133037.53
 -18    1    1     47401.48
 -18    1    2     32566.26
 -18    1    3     79573.33
 -18    1    4     19087.87
 -18    1    5    231105.53
 -18    1    6    285101.53
 -18    1    7      5876.31
 -18    1    8     23985.25
 -18    1    9     59005.22
 -18    1   10     67545.36
 -18    1   11     58288.14
 -18    1   12     51531.55
 -18    1   13     15718.31
 -18    1   14      5309.14
 -18    1   15     74963.11
 -18    2    1     95490.59
 -18    2    2    371481.63
 -18    2    3     94840.70
 -18    2    4    210014.53
 -18    2    5    280092.59
 -18    2    6      8767.08
 -18    2    7    212482.89
 -18    2    8    183969.30
 -18    2    9     60382.02
 -18    2   10     12096.02
 -18    2   11     25807.66
 -18    2   12      4488.32
 -18    2   13     48783.09
 -18    2   14     45495.42
 -18    2   15     22324.02
 -18    3    1     11065.73
 -18    3    2      7584.98
 -18    3    3     66975.41
 -18    3    4     62307.77
 -18    3    5    240616.14
 -18    3    6     19039.34
 -18    3    7     81360.40
 -18    3    8    165070.03
 -18    3    9     71912.63
 -18    3   10    304132.44
 -18    3   11     69087.82
 -18    3   12     28373.12
 -18    3   13     20130.86
 -18    3   14    109695.64
 -18    3   15    279722.85
 -18    4    1     69577.01
 -18    4    2     39168.20
 -18    4    3     29311.87
 -18    4    4     66773.59
 -18    4    5    180437.45
 -18    4    6     65978.57
 -18    4    7     21899.46
 -18    4    8     66953.61
 -18    4    9    222710.25
 -18    4   10     52841.58
 -18    4   11     77070.05
 -18    4   12     38000.63
 -18    4   13    276772.95
 -18    4   14     28037.91
 -18    4   15    138294.81
 -18    5    1    175167.56
 -18    5    2     86208.89
 -18    5    3     59999.59
 -18    5    4    113000.08
 -18    5    5     47377.77
 -18    5    6     10378.89
 -18    5    7      3919.29
 -18    5    8     63495.01
 -18    5    9     32707.33
 -18    5   10    360171.71
 -18    5   11      3607.93
 -18    5   12     97972.51
 -18    5   13     32199.01
 -18    5   14     40994.99
 -18    6    1     54497.04
 -18    6    2     20409.43
 -18    6    3    140915.59
 -18    6    4     76542.99
 -18    6    5     22925.40
 -18    6    6      7506.32
 -18    6    7     16534.56
 -18    6    8      8134.56
 -18    6    9      1747.54
 -18    6   10    288501.47
 -18    6   11    453859.61
 -18    6   12    270680.95
 -18    6   13     77141.31
 -18    7    1    101875.87
 -18    7    2    120078.35
 -18    7    3     43661.87
 -18    7    4     11491.18
 -18    7    5     14597.26
 -18    7    6    296952.94
 -18    7    7    173563.16
 -18    7    8     52669.42
 -18    7    9     79726.49
 -18    7   10    134352.29
 -18    7   11      5657.77
 -18    7   12     26870.13
 -18    7   13     36753.52
 -18    8    1     16078.86
 -18    8    2     28708.78
 -18    8    3     44108.23
 -18    8    4     12087.47
 -18    8    5      1184.10
 -18    8    6     13849.85
 -18    8    7       797.36
 -18    8    8     17747.74
 -18    8    9    294132.07
 -18    8   10    109562.34
 -18    8   11     90832.58
 -18    9    1     26973.41
 -18    9    2    162051.01
 -18    9    3     38089.34
 -18    9    4    115355.89
 -18    9    5     42742.82
 -18    9    6     10656.84
 -18    9    7     22259.29
 -18    9    8      3610.95
 -18    9    9     49831.57
 -18    9   10     58933.03
 -18   10    1     92108.73
 -18   10    2     37870.58
 -18   10    3    243771.72
 -18   10    4    173001.07
 -18   10    5     76352.61
 -18   10    6     29944.14
 -18   10    7     85670.26
 -18   10    8     94024.37
 -18   10    9     60749.59
 -18   11    1     13495.50
 -18   11    2    112595.67
 -18   11    3    156607.77
 -18   11    4     10680.32
 -18   11    5     20278.96
 -18   11    6     20018.30
 -18   12    1    302622.51
 -18   12    2     82134.12
 -17  -13    1    136644.55
 -17  -13    2     16494.90
 -17  -13    3    130985.91
 -17  -13    4      2445.13
 -17  -12    1     68237.08
 -17  -12    2    143870.25
 -17  -12    3    339062.27
 -17  -12    4    138462.11
 -17  -12    5     34365.12
 -17  -12    6    133952.69
 -17  -12    7    127712.72
 -17  -12    8    198633.37
 -17  -11    1     77644.76
 -17  -11    2     76064.02
 -17  -11    3    186327.97
 -17  -11    4     11807.48
 -17  -11    5    268343.04
 -17  -11    6      8146.51
 -17  -11    7     95078.47
 -17  -11    8     14101.94
 -17  -11    9     91960.16
 -17  -11   10     77764.60
 -17  -10    1    132855.36
 -17  -10    2    146279.58
 -17  -10    3     37519.79
 -17  -10    4     91075.53
 -17  -10    5    159242.51
 -17  -10    6    233083.68
 -17  -10    7     24470.34
 -17  -10    8     78811.85
 -17  -10    9      8411.37
 -17  -10   10    157568.88
 -17  -10   11    196897.50
 -17   -9    1     14896.63
 -17   -9    2     14987.95
 -17   -9    3     18695.04
 -17   -9    4     28120.30
 -17   -9    5     90221.27
 -17   -9    6     26274.34
 -17   -9    7     24796.23
 -17   -9    8     73283.98
 -17   -9    9     67512.74
 -17   -9   10    153589.24
 -17   -9   11      9753.49
 -17   -9   12      9876.05
 -17   -9   13     12371.45
 -17   -8    1     61497.84
 -17   -8    2     52845.73
 -17   -8    3    314318.43
 -17   -8    4     46020.53
 -17   -8    5     64968.29
 -17   -8    6      3566.46
 -17   -8    7     40720.83
 -17   -8    8    148506.59
 -17   -8    9     69778.29
 -17   -8   10    140396.14
 -17   -8   11     12050.91
 -17   -8   12     30087.60
 -17   -8   13     38008.98
 -17   -8   14    109949.63
 -17   -7    1     89803.10
 -17   -7    2      9968.99
 -17   -7    3     92702.56
 -17   -7    4    137116.80
 -17   -7    5     93067.38
 -17   -7    6     67136.89
 -17   -7    7    182056.26
 -17   -7    8     53179.24
 -17   -7    9    180822.60
 -17   -7   10    228450.67
 -17   -7   11     20849.62
 -17   -7   12    125836.78
 -17   -7   13    102556.61
 -17   -7   14     83439.84
 -17   -7   15    177351.12
 -17   -6    1     40353.88
 -17   -6    2     20055.35
 -17   -6    3     37219.86
 -17   -6    4    190783.10
 -17   -6    5    144017.40
 -17   -6    6     46440.85
 -17   -6    7    552952.62
 -17   -6    8     69669.13
 -17   -6    9     77590.66
 -17   -6   10    194342.88
 -17   -6   11      1886.36
 -17   -6   12    161480.40
 -17   -6   13    241210.90
 -17   -6   14     48167.25
 -17   -6   15    105358.04
 -17   -5    1    152361.05
 -17   -5    2     63213.30
 -17   -5    3    201702.57
 -17   -5    4    308235.31
 -17   -5    5    320628.29
 -17   -5    6    102406.94
 -17   -5    7    259600.80
 -17   -5    8     10084.99
 -17   -5    9     43889.55
 -17   -5   10     69102.61
 -17   -5   11      6252.27
 -17   -5   12     24111.83
 -17   -5   13    108209.30
 -17   -5   14     37878.92
 -17   -5   15    123374.34
 -17   -5   16     20329.01
 -17   -4    1    105295.47
 -17   -4    2     57544.72
 -17   -4    3     30777.74
 -17   -4    4     13669.19
 -17   -4    5    202508.60
 -17   -4    6     35559.94
 -17   -4    7    147628.09
 -17   -4    8    206728.80
 -17   -4    9    285909.90
 -17   -4   10     27354.27
 -17   -4   11     88245.34
 -17   -4   12    107155.44
 -17   -4   13    144088.72
 -17   -4   14      9743.81
 -17   -4   15    145367.15
 -17   -4   16     47691.77
 -17   -3    1     24171.25
 -17   -3    2     36280.06
 -17   -3    3     39497.84
 -17   -3    4     39923.34
 -17   -3    5    170964.35
 -17   -3    6       724.16
 -17   -3    7     44698.43
 -17   -3    8     21489.75
 -17   -3    9     65738.39
 -17   -3   10     25034.52
 -17   -3   11    235795.09
 -17   -3   12    139168.30
 -17   -3   13    254215.61
 -17   -3   14    144296.86
 -17   -3   15     97934.05
 -17   -3   16     15369.05
 -17   -3   17    134775.15
 -17   -2    1     87498.87
 -17   -2    2    119461.80
 -17   -2    3     43666.30
 -17   -2    4     93311.29
 -17   -2    5     11961.10
 -17   -2    6      5528.16
 -17   -2    7     89436.32
 -17   -2    8      8577.69
 -17   -2    9    132747.80
 -17   -2   10    179518.97
 -17   -2   11     84619.38
 -17   -2   12      6915.58
 -17   -2   13    440437.97
 -17   -2   14    192234.34
 -17   -2   15     46109.46
 -17   -2   16     78670.13
 -17   -2   17     10465.89
 -17   -1    1      1273.76
 -17   -1    2    294837.69
 -17   -1    3      7305.22
 -17   -1    4    120593.36
 -17   -1    5     57110.10
 -17   -1    6    206094.72
 -17   -1    7     49438.92
 -17   -1    8     28882.84
 -17   -1    9     31995.18
 -17   -1   10     95130.21
 -17   -1   11     39936.60
 -17   -1   12     14371.54
 -17   -1   13     62115.09
 -17   -1   14    321070.82
 -17   -1   15    160945.50
 -17   -1   16    177429.44
 -17   -1   17      9005.42
 -17    0    1      2155.95
 -17    0    2     56144.51
 -17    0    3     79290.49
 -17    0    4     69203.45
 -17    0    5    171716.91
 -17    0    6      9732.42
 -17    0    7    134063.68
 -17    0    8     94257.56
 -17    0    9      6765.36
 -17    0   10     90233.68
 -17    0   11    272377.37
 -17    0   12    197540.39
 -17    0   13     39870.71
 -17    0   14       765.86
 -17    0   15    124981.90
 -17    0   16      9524.99
 -17    0   17     40025.57
 -17    1    1    164743.80
 -17    1    2    105241.84
 -17    1    3     38142.83
 -17    1    4     50638.63
 -17    1    5     45434.13
 -17    1    6     53813.30
 -17    1    7     49607.74
 -17    1    8     47905.06
 -17    1    9      3073.51
 -17    1   10     50209.03
 -17    1   11    111592.29
 -17    1   12     26881.35
 -17    1   13      5285.82
 -17    1   14     40945.18
 -17    1   15     73169.27
 -17    1   16     84729.21
 -17    1   17     38125.78
 -17    2    1     64291.97
 -17    2    2     87599.62
 -17    2    3     19567.83
 -17    2    4     55191.45
 -17    2    5     39361.91
 -17    2    6    392707.01
 -17    2    7     47679.68
 -17    2    8    229354.84
 -17    2    9     88336.80
 -17    2   10    245648.30
 -17    2   11     36307.48
 -17    2   12     34009.32
 -17    2   13     90882.54
 -17    2   14     18792.39
 -17    2   15    248274.66
 -17    2   16     28033.92
 -17    2   17     28671.40
 -17    3    1    371379.75
 -17    3    2    114582.11
 -17    3    3    310451.76
 -17    3    4     79873.98
 -17    3    5     26453.74
 -17    3    6     27840.00
 -17    3    7     29362.42
 -17    3    8    289374.37
 -17    3    9    164272.06
 -17    3   10     64068.22
 -17    3   11     11245.12
 -17    3   12    128435.26
 -17    3   13     91257.76
 -17    3   14    226998.38
 -17    3   15     74022.32
 -17    3   16     44795.05
 -17    3   17    117698.42
 -17    4    1     80136.32
 -17    4    2    171876.49
 -17    4    3    131635.04
 -17    4    4     16174.40
 -17    4    5     92905.31
 -17    4    6    151722.29
 -17    4    7     21387.00
 -17    4    8     10157.83
 -17    4    9    412159.18
 -17    4   10     89603.42
 -17    4   11    328555.04
 -17    4   12    146660.20
 -17    4   13    197307.75
 -17    4   14     45967.83
 -17    4   15    254663.14
 -17    4   16     16695.04
 -17    5    1    258424.98
 -17    5    2     47033.08
 -17    5    3     43748.80
 -17    5    4    658624.06
 -17    5    5     22343.81
 -17    5    6     64899.00
 -17    5    7     36350.11
 -17    5    8     49013.73
 -17    5    9      4820.87
 -17    5   10     30521.40
 -17    5   11    103238.40
 -17    5   12    118480.49
 -17    5   13     55933.49
 -17    5   14      5992.49
 -17    5   15     10741.24
 -17    5   16    214929.16
 -17    6    1    243690.34
 -17    6    2      4647.04
 -17    6    3    266568.08
 -17    6    4     12496.51
 -17    6    5    144687.83
 -17    6    6     49260.58
 -17    6    7     26559.21
 -17    6    8     62175.64
 -17    6    9    211063.27
 -17    6   10     66968.94
 -17    6   11     39277.30
 -17    6   12     24561.31
 -17    6   13     35133.52
 -17    6   14     86624.74
 -17    6   15    117992.79
 -17    7    1     35262.82
 -17    7    2      5651.04
 -17    7    3     53848.19
 -17    7    4    102037.05
 -17    7    5     99188.04
 -17    7    6    245234.03
 -17    7    7    158961.63
 -17    7    8     88041.22
 -17    7    9     34694.55
 -17    7   10    272480.80
 -17    7   11    197325.92
 -17    7   12     39590.78
 -17    7   13     16702.77
 -17    7   14    145826.04
 -17    7   15    143671.69
 -17    8    1      9924.11
 -17    8    2     74150.29
 -17    8    3      8399.86
 -17    8    4     43454.49
 -17    8    5    340913.92
 -17    8    6     71960.71
 -17    8    7    112675.41
 -17    8    8     14228.99
 -17    8    9     95385.15
 -17    8   10     57158.37
 -17    8   11     48021.34
 -17    8   12    157378.97
 -17    8   13    226011.61
 -17    8   14       163.76
 -17    9    1    127896.35
 -17    9    2      3145.44
 -17    9    3     37769.30
 -17    9    4     22964.72
 -17    9    5    367387.56
 -17    9    6       540.22
 -17    9    7     92861.06
 -17    9    8     96916.49
 -17    9    9     38549.36
 -17    9   10     39249.54
 -17    9   11     44709.36
